customer_id_num,customer_age,customer_gender,item_id_num,item_category_num,item_price,item_color,item_avg_rating,item_years_since_release,customer_item_views,purchase_device_num,label
146,24,2,12,3,1143.57,5,3.31,1.42,7,0,1
89,27,0,21,1,1486.39,1,2.83,0.26,4,1,1
148,25,1,74,1,1328.32,5,3.45,2.41,1,0,1
89,27,0,17,1,1217.75,4,3.34,0.27,4,0,1
44,20,1,55,1,1144.99,1,3.55,2.64,6,0,1
60,20,0,84,1,1312.51,4,3.61,1.32,6,1,1
143,23,1,16,1,1356.01,1,3.85,0.64,5,0,1
17,29,1,76,1,1444.44,4,3.5,0.66,1,0,1
134,20,2,96,3,1475.75,1,3.07,0.95,8,0,1
135,22,2,67,1,1362.81,4,3.31,2.18,5,0,1
142,22,0,69,2,1003.92,5,3.92,0.48,4,0,1
67,28,1,44,2,1482.01,1,3.19,2.41,4,0,1
50,22,2,61,2,1398.12,6,2.88,0.38,7,0,1
104,20,2,67,1,1362.81,4,3.31,2.18,4,0,1
55,26,1,13,1,1083.02,5,3.45,0.4,5,0,1
26,20,2,16,1,1356.01,1,3.85,0.64,6,0,1
112,23,2,38,1,1182.3,4,3.52,1.01,6,0,1
110,27,2,82,3,1489.26,1,3.72,1.32,3,1,1
50,22,2,65,1,1274.19,5,3.48,2.1,3,0,1
143,23,1,80,1,1271.24,1,3.96,0.07,6,0,1
8,22,2,2,3,1093.05,1,3.54,2.59,8,0,1
38,19,2,53,1,1160.75,4,3.34,1.18,7,0,1
111,27,1,94,2,1457.27,4,4.05,0.19,5,1,1
32,18,2,17,1,1217.75,4,3.34,0.27,4,1,1
76,21,2,66,2,1236.9,4,3.57,2.13,5,0,1
37,18,1,5,2,1281.0,1,3.2,1.27,4,0,1
66,25,1,100,2,1382.22,1,3.44,0.06,3,0,1
81,18,2,46,2,1432.79,1,2.83,0.06,7,0,1
118,29,1,60,3,1429.48,1,3.54,2.69,6,1,1
146,24,2,41,2,1490.05,1,3.36,1.39,5,0,1
18,24,2,25,3,1474.05,5,3.94,1.22,4,0,1
127,21,2,54,2,1433.47,5,3.52,2.52,4,0,1
37,18,1,70,1,1318.27,5,3.59,2.04,2,0,1
73,23,2,9,2,1489.03,4,3.26,2.06,2,1,1
73,23,2,89,1,1173.26,4,3.39,2.17,3,0,1
7,20,0,69,2,1003.92,5,3.92,0.48,3,1,1
82,23,2,73,1,1317.72,6,3.69,1.62,7,0,1
29,20,1,24,3,1258.72,5,3.65,1.55,4,0,1
105,21,2,91,1,1007.56,6,4.02,0.44,4,1,1
122,26,1,52,1,1355.06,6,3.37,2.22,8,0,1
32,18,2,72,1,1463.1,1,5.0,0.16,3,0,1
4,23,2,44,2,1482.01,1,3.19,2.41,3,0,1
56,21,2,87,3,1190.72,4,3.46,1.93,5,0,1
6,27,1,78,1,1022.7,5,3.26,1.01,5,0,1
88,27,1,70,1,1318.27,5,3.59,2.04,6,0,1
8,22,2,84,1,1312.51,4,3.61,1.32,1,1,1
117,21,2,21,1,1486.39,1,2.83,0.26,10,1,1
116,20,2,96,3,1475.75,1,3.07,0.95,1,1,1
1,28,1,56,3,1374.32,5,3.37,1.11,7,0,1
7,20,0,9,2,1489.03,4,3.26,2.06,5,1,1
82,23,2,61,2,1398.12,6,2.88,0.38,4,0,1
52,28,1,44,2,1482.01,1,3.19,2.41,4,0,1
73,23,2,41,2,1490.05,1,3.36,1.39,4,0,1
57,29,1,37,2,1071.3,5,3.35,1.17,9,1,1
38,19,2,2,3,1093.05,1,3.54,2.59,7,0,1
114,21,2,83,1,1012.6,5,3.57,0.3,2,0,1
81,18,2,79,3,1000.74,1,3.21,0.49,7,1,1
16,19,2,9,2,1489.03,4,3.26,2.06,8,0,1
10,27,1,6,2,1490.65,6,3.57,2.5,1,1,1
150,24,2,82,3,1489.26,1,3.72,1.32,6,0,1
144,19,2,76,1,1444.44,4,3.5,0.66,3,0,1
107,24,2,38,1,1182.3,4,3.52,1.01,3,0,1
144,19,2,97,3,1126.68,1,3.33,1.07,5,0,1
65,27,1,40,3,1417.74,5,3.42,1.22,2,0,1
130,26,1,92,1,1469.53,1,4.22,0.21,7,0,1
139,27,0,25,3,1474.05,5,3.94,1.22,5,0,1
84,20,2,59,2,1322.07,5,3.85,0.51,6,0,1
128,18,2,19,3,1332.49,4,3.42,2.15,5,0,1
1,28,1,23,2,1142.65,5,3.65,1.99,2,0,1
133,28,1,92,1,1469.53,1,4.22,0.21,5,0,1
146,24,2,38,1,1182.3,4,3.52,1.01,4,1,1
89,27,0,76,1,1444.44,4,3.5,0.66,3,0,1
126,27,1,66,2,1236.9,4,3.57,2.13,4,0,1
143,23,1,60,3,1429.48,1,3.54,2.69,6,0,1
150,24,2,88,2,1216.01,1,3.49,1.17,7,0,1
8,22,2,21,1,1486.39,1,2.83,0.26,4,0,1
11,24,2,71,2,1080.84,5,3.41,2.7,3,0,1
134,20,2,7,2,1360.0,1,3.06,0.27,2,0,1
30,26,1,56,3,1374.32,5,3.37,1.11,9,0,1
57,29,1,40,3,1417.74,5,3.42,1.22,5,1,1
106,20,2,8,1,1472.85,6,3.46,2.42,5,1,1
49,18,2,3,3,1079.45,5,3.02,0.46,9,0,1
4,23,2,21,1,1486.39,1,2.83,0.26,8,1,1
113,21,1,86,3,1202.26,4,3.47,2.4,4,1,1
70,21,1,31,1,1029.76,5,3.23,0.84,6,0,1
77,20,1,13,1,1083.02,5,3.45,0.4,8,0,1
23,18,1,83,1,1012.6,5,3.57,0.3,11,1,1
121,21,1,25,3,1474.05,5,3.94,1.22,2,0,1
65,27,1,80,1,1271.24,1,3.96,0.07,7,0,1
54,19,2,30,2,1441.13,4,3.16,0.1,4,0,1
106,20,2,45,3,1340.38,1,2.63,0.16,4,0,1
66,25,1,55,1,1144.99,1,3.55,2.64,2,0,1
59,18,2,93,1,1271.0,1,3.36,2.5,8,0,1
90,22,2,54,2,1433.47,5,3.52,2.52,3,1,1
131,22,1,89,1,1173.26,4,3.39,2.17,7,0,1
52,28,1,75,1,1290.04,6,3.53,2.45,5,0,1
21,29,1,7,2,1360.0,1,3.06,0.27,10,0,1
37,18,1,89,1,1173.26,4,3.39,2.17,6,0,1
20,22,1,94,2,1457.27,4,4.05,0.19,3,0,1
86,21,2,60,3,1429.48,1,3.54,2.69,3,0,1
104,20,2,94,2,1457.27,4,4.05,0.19,9,1,1
15,25,2,14,3,1006.3,6,3.28,1.25,5,0,1
75,25,1,86,3,1202.26,4,3.47,2.4,2,0,1
80,22,2,91,1,1007.56,6,4.02,0.44,6,0,1
150,24,2,85,2,1314.0,5,3.2,1.36,5,0,1
148,25,1,28,1,1268.5,4,3.4,2.59,7,0,1
116,20,2,72,1,1463.1,1,5.0,0.16,4,0,1
27,21,2,30,2,1441.13,4,3.16,0.1,4,0,1
99,25,1,81,3,1064.97,5,4.4,0.35,5,0,1
123,23,1,29,1,1253.71,5,3.51,2.61,3,0,1
33,20,2,96,3,1475.75,1,3.07,0.95,4,0,1
53,20,1,85,2,1314.0,5,3.2,1.36,1,0,1
34,22,2,16,1,1356.01,1,3.85,0.64,5,1,1
31,28,0,17,1,1217.75,4,3.34,0.27,1,0,1
106,20,2,39,3,1482.01,1,3.49,0.61,7,0,1
10,27,1,39,3,1482.01,1,3.49,0.61,3,0,1
120,22,1,60,3,1429.48,1,3.54,2.69,1,0,1
75,25,1,76,1,1444.44,4,3.5,0.66,4,1,1
20,22,1,58,1,1021.15,4,3.83,0.19,10,0,1
22,22,2,61,2,1398.12,6,2.88,0.38,3,0,1
42,23,1,44,2,1482.01,1,3.19,2.41,3,0,1
48,29,1,69,2,1003.92,5,3.92,0.48,3,1,1
141,28,1,49,2,1495.27,5,3.41,1.71,5,0,1
25,26,1,45,3,1340.38,1,2.63,0.16,6,1,1
1,28,1,52,1,1355.06,6,3.37,2.22,7,0,1
10,27,1,44,2,1482.01,1,3.19,2.41,6,0,1
96,27,1,18,1,1038.54,5,3.52,1.14,7,0,1
135,22,2,78,1,1022.7,5,3.26,1.01,7,0,1
53,20,1,3,3,1079.45,5,3.02,0.46,9,0,1
7,20,0,72,1,1463.1,1,5.0,0.16,3,0,1
24,22,1,34,2,1021.87,4,3.44,2.14,3,0,1
13,27,2,46,2,1432.79,1,2.83,0.06,7,0,1
6,27,1,14,3,1006.3,6,3.28,1.25,8,0,1
98,26,0,92,1,1469.53,1,4.22,0.21,4,0,1
134,20,2,94,2,1457.27,4,4.05,0.19,5,0,1
3,25,2,89,1,1173.26,4,3.39,2.17,3,0,1
57,29,1,24,3,1258.72,5,3.65,1.55,9,0,1
123,23,1,49,2,1495.27,5,3.41,1.71,5,0,1
80,22,2,62,2,1007.35,4,3.7,0.87,3,1,1
104,20,2,41,2,1490.05,1,3.36,1.39,3,0,1
85,26,2,97,3,1126.68,1,3.33,1.07,3,0,1
108,27,1,56,3,1374.32,5,3.37,1.11,3,0,1
149,28,1,39,3,1482.01,1,3.49,0.61,4,0,1
68,24,2,10,3,1439.79,4,3.63,1.07,5,0,1
38,19,2,95,3,1025.01,6,3.79,1.53,4,1,1
8,22,2,90,3,1086.06,1,3.46,1.37,6,1,1
36,18,2,87,3,1190.72,4,3.46,1.93,5,0,1
127,21,2,4,3,1487.42,6,3.45,1.63,5,0,1
9,21,2,41,2,1490.05,1,3.36,1.39,4,0,1
77,20,1,61,2,1398.12,6,2.88,0.38,7,1,1
48,29,1,86,3,1202.26,4,3.47,2.4,4,0,1
23,18,1,90,3,1086.06,1,3.46,1.37,10,0,1
80,22,2,64,2,1008.78,5,3.62,1.35,5,0,1
21,29,1,97,3,1126.68,1,3.33,1.07,7,0,1
117,21,2,96,3,1475.75,1,3.07,0.95,4,0,1
59,18,2,18,1,1038.54,5,3.52,1.14,7,0,1
64,22,2,43,1,1103.65,4,4.0,1.33,7,0,1
31,28,0,30,2,1441.13,4,3.16,0.1,4,0,1
106,20,2,67,1,1362.81,4,3.31,2.18,3,0,1
142,22,0,1,2,1489.82,5,3.74,0.61,3,0,1
97,27,1,21,1,1486.39,1,2.83,0.26,2,0,1
127,21,2,75,1,1290.04,6,3.53,2.45,8,0,1
89,27,0,28,1,1268.5,4,3.4,2.59,3,0,1
28,28,1,94,2,1457.27,4,4.05,0.19,3,0,1
55,26,1,9,2,1489.03,4,3.26,2.06,5,0,1
97,27,1,83,1,1012.6,5,3.57,0.3,2,0,1
95,20,2,94,2,1457.27,4,4.05,0.19,5,0,1
92,20,1,69,2,1003.92,5,3.92,0.48,3,0,1
90,22,2,47,1,1320.1,4,3.93,0.71,2,1,1
98,26,0,13,1,1083.02,5,3.45,0.4,3,0,1
116,20,2,25,3,1474.05,5,3.94,1.22,3,0,1
131,22,1,60,3,1429.48,1,3.54,2.69,7,0,1
46,19,2,73,1,1317.72,6,3.69,1.62,3,0,1
148,25,1,7,2,1360.0,1,3.06,0.27,3,0,1
65,27,1,94,2,1457.27,4,4.05,0.19,1,0,1
12,19,2,87,3,1190.72,4,3.46,1.93,8,0,1
51,20,1,66,2,1236.9,4,3.57,2.13,2,0,1
80,22,2,67,1,1362.81,4,3.31,2.18,5,1,1
80,22,2,65,1,1274.19,5,3.48,2.1,3,0,1
97,27,1,47,1,1320.1,4,3.93,0.71,7,0,1
28,28,1,51,3,1033.0,6,3.48,1.75,4,0,1
141,28,1,87,3,1190.72,4,3.46,1.93,6,0,1
48,29,1,93,1,1271.0,1,3.36,2.5,1,1,1
70,21,1,89,1,1173.26,4,3.39,2.17,5,0,1
45,24,2,90,3,1086.06,1,3.46,1.37,5,0,1
32,18,2,94,2,1457.27,4,4.05,0.19,6,0,1
59,18,2,59,2,1322.07,5,3.85,0.51,9,0,1
31,28,0,39,3,1482.01,1,3.49,0.61,3,0,1
91,18,1,92,1,1469.53,1,4.22,0.21,4,0,1
86,21,2,5,2,1281.0,1,3.2,1.27,10,0,1
99,25,1,28,1,1268.5,4,3.4,2.59,3,1,1
27,21,2,61,2,1398.12,6,2.88,0.38,8,1,1
130,26,1,51,3,1033.0,6,3.48,1.75,5,1,1
81,18,2,6,2,1490.65,6,3.57,2.5,5,1,1
5,23,2,85,2,1314.0,5,3.2,1.36,7,0,1
143,23,1,78,1,1022.7,5,3.26,1.01,5,0,1
105,21,2,22,3,1148.62,1,3.57,0.11,11,0,1
110,27,2,90,3,1086.06,1,3.46,1.37,3,0,1
76,21,2,52,1,1355.06,6,3.37,2.22,3,0,1
124,27,1,10,3,1439.79,4,3.63,1.07,3,0,1
17,29,1,31,1,1029.76,5,3.23,0.84,5,1,1
47,19,1,7,2,1360.0,1,3.06,0.27,6,1,1
5,23,2,56,3,1374.32,5,3.37,1.11,4,0,1
121,21,1,70,1,1318.27,5,3.59,2.04,3,1,1
70,21,1,64,2,1008.78,5,3.62,1.35,6,0,1
113,21,1,30,2,1441.13,4,3.16,0.1,8,0,1
35,28,1,64,2,1008.78,5,3.62,1.35,6,0,1
109,28,1,99,1,1072.19,1,3.62,1.81,3,0,1
1,28,1,6,2,1490.65,6,3.57,2.5,5,0,1
1,28,1,34,2,1021.87,4,3.44,2.14,5,0,1
110,27,2,9,2,1489.03,4,3.26,2.06,3,0,1
104,20,2,19,3,1332.49,4,3.42,2.15,3,1,1
143,23,1,41,2,1490.05,1,3.36,1.39,7,0,1
132,18,1,77,2,1405.44,4,3.59,2.62,4,0,1
67,28,1,60,3,1429.48,1,3.54,2.69,6,0,1
83,24,2,14,3,1006.3,6,3.28,1.25,4,0,1
19,28,1,45,3,1340.38,1,2.63,0.16,5,0,1
106,20,2,31,1,1029.76,5,3.23,0.84,5,1,1
42,23,1,32,1,1274.79,5,3.53,2.42,4,1,1
37,18,1,53,1,1160.75,4,3.34,1.18,3,0,1
69,25,1,55,1,1144.99,1,3.55,2.64,9,0,1
131,22,1,74,1,1328.32,5,3.45,2.41,3,1,1
61,29,0,79,3,1000.74,1,3.21,0.49,7,0,1
77,20,1,18,1,1038.54,5,3.52,1.14,4,1,1
64,22,2,3,3,1079.45,5,3.02,0.46,4,1,1
45,24,2,28,1,1268.5,4,3.4,2.59,8,0,1
84,20,2,10,3,1439.79,4,3.63,1.07,10,0,1
37,18,1,77,2,1405.44,4,3.59,2.62,7,0,1
44,20,1,4,3,1487.42,6,3.45,1.63,3,0,1
147,27,1,73,1,1317.72,6,3.69,1.62,7,0,1
15,25,2,54,2,1433.47,5,3.52,2.52,7,0,1
70,21,1,44,2,1482.01,1,3.19,2.41,5,0,1
60,20,0,7,2,1360.0,1,3.06,0.27,4,1,1
26,20,2,92,1,1469.53,1,4.22,0.21,10,1,1
103,28,2,76,1,1444.44,4,3.5,0.66,2,0,1
77,20,1,39,3,1482.01,1,3.49,0.61,8,0,1
76,21,2,53,1,1160.75,4,3.34,1.18,3,0,1
69,25,1,98,3,1333.23,5,3.45,1.17,4,1,1
135,22,2,66,2,1236.9,4,3.57,2.13,6,1,1
29,20,1,18,1,1038.54,5,3.52,1.14,4,0,1
49,18,2,9,2,1489.03,4,3.26,2.06,5,0,1
130,26,1,46,2,1432.79,1,2.83,0.06,4,0,1
23,18,1,26,2,1300.33,5,,0.12,5,0,1
98,26,0,2,3,1093.05,1,3.54,2.59,2,0,1
77,20,1,10,3,1439.79,4,3.63,1.07,4,0,1
30,26,1,73,1,1317.72,6,3.69,1.62,6,0,1
14,29,1,6,2,1490.65,6,3.57,2.5,2,0,1
41,18,2,38,1,1182.3,4,3.52,1.01,1,0,1
89,27,0,65,1,1274.19,5,3.48,2.1,6,1,1
133,28,1,38,1,1182.3,4,3.52,1.01,5,0,1
106,20,2,29,1,1253.71,5,3.51,2.61,7,0,1
10,27,1,25,3,1474.05,5,3.94,1.22,6,1,1
146,24,2,95,3,1025.01,6,3.79,1.53,11,0,1
102,18,1,17,1,1217.75,4,3.34,0.27,5,1,1
102,18,1,17,1,1217.75,4,3.34,0.27,5,1,1
82,23,2,16,1,1356.01,1,3.85,0.64,3,0,1
114,21,2,45,3,1340.38,1,2.63,0.16,7,0,1
117,21,2,86,3,1202.26,4,3.47,2.4,4,0,1
29,20,1,24,3,1258.72,5,3.65,1.55,4,0,1
73,23,2,21,1,1486.39,1,2.83,0.26,5,0,1
55,26,1,33,2,1318.94,4,3.34,1.0,4,0,1
31,28,0,26,2,1300.33,5,,0.12,5,0,1
88,27,1,28,1,1268.5,4,3.4,2.59,6,1,1
64,22,2,84,1,1312.51,4,3.61,1.32,3,1,1
116,20,2,3,3,1079.45,5,3.02,0.46,6,1,1
16,19,2,66,2,1236.9,4,3.57,2.13,3,1,1
39,18,2,56,3,1374.32,5,3.37,1.11,5,1,1
88,27,1,21,1,1486.39,1,2.83,0.26,11,1,1
69,25,1,53,1,1160.75,4,3.34,1.18,1,0,1
53,20,1,74,1,1328.32,5,3.45,2.41,4,1,1
11,24,2,23,2,1142.65,5,3.65,1.99,6,0,1
116,20,2,16,1,1356.01,1,3.85,0.64,4,0,1
123,23,1,23,2,1142.65,5,3.65,1.99,6,0,1
102,18,1,80,1,1271.24,1,3.96,0.07,4,1,1
145,21,2,83,1,1012.6,5,3.57,0.3,6,0,1
58,20,2,5,2,1281.0,1,3.2,1.27,2,1,1
2,24,1,14,3,1006.3,6,3.28,1.25,2,0,1
117,21,2,61,2,1398.12,6,2.88,0.38,6,1,1
24,22,1,52,1,1355.06,6,3.37,2.22,5,0,1
61,29,0,67,1,1362.81,4,3.31,2.18,4,0,1
105,21,2,26,2,1300.33,5,,0.12,10,0,1
29,20,1,33,2,1318.94,4,3.34,1.0,3,0,1
63,22,1,85,2,1314.0,5,3.2,1.36,2,0,1
138,18,2,1,2,1489.82,5,3.74,0.61,6,1,1
129,20,0,22,3,1148.62,1,3.57,0.11,7,0,1
142,22,0,81,3,1064.97,5,4.4,0.35,5,0,1
108,27,1,94,2,1457.27,4,4.05,0.19,7,1,1
98,26,0,8,1,1472.85,6,3.46,2.42,6,1,1
137,27,1,18,1,1038.54,5,3.52,1.14,3,0,1
132,18,1,45,3,1340.38,1,2.63,0.16,8,0,1
70,21,1,47,1,1320.1,4,3.93,0.71,5,0,1
106,20,2,9,2,1489.03,4,3.26,2.06,6,0,1
117,21,2,37,2,1071.3,5,3.35,1.17,5,0,1
108,27,1,30,2,1441.13,4,3.16,0.1,6,1,1
23,18,1,75,1,1290.04,6,3.53,2.45,8,0,1
31,28,0,2,3,1093.05,1,3.54,2.59,6,0,1
27,21,2,78,1,1022.7,5,3.26,1.01,4,0,1
73,23,2,97,3,1126.68,1,3.33,1.07,3,0,1
96,27,1,73,1,1317.72,6,3.69,1.62,6,0,1
75,25,1,55,1,1144.99,1,3.55,2.64,1,0,1
111,27,1,27,2,1302.04,1,3.15,1.95,2,0,1
108,27,1,84,1,1312.51,4,3.61,1.32,5,0,1
150,24,2,17,1,1217.75,4,3.34,0.27,2,0,1
140,19,2,65,1,1274.19,5,3.48,2.1,6,0,1
52,28,1,81,3,1064.97,5,4.4,0.35,8,0,1
56,21,2,93,1,1271.0,1,3.36,2.5,3,0,1
59,18,2,37,2,1071.3,5,3.35,1.17,3,0,1
81,18,2,26,2,1300.33,5,,0.12,7,0,1
117,21,2,52,1,1355.06,6,3.37,2.22,10,1,1
60,20,0,38,1,1182.3,4,3.52,1.01,4,1,1
4,23,2,81,3,1064.97,5,4.4,0.35,7,0,1
129,20,0,84,1,1312.51,4,3.61,1.32,7,0,1
122,26,1,46,2,1432.79,1,2.83,0.06,5,0,1
131,22,1,4,3,1487.42,6,3.45,1.63,4,0,1
143,23,1,18,1,1038.54,5,3.52,1.14,5,0,1
57,29,1,67,1,1362.81,4,3.31,2.18,4,0,1
34,22,2,67,1,1362.81,4,3.31,2.18,3,0,1
29,20,1,81,3,1064.97,5,4.4,0.35,6,0,1
43,23,2,52,1,1355.06,6,3.37,2.22,2,0,1
7,20,0,46,2,1432.79,1,2.83,0.06,6,0,1
32,18,2,95,3,1025.01,6,3.79,1.53,2,0,1
44,20,1,89,1,1173.26,4,3.39,2.17,3,0,1
7,20,0,27,2,1302.04,1,3.15,1.95,4,0,1
140,19,2,26,2,1300.33,5,,0.12,2,0,1
100,19,1,30,2,1441.13,4,3.16,0.1,2,1,1
59,18,2,18,1,1038.54,5,3.52,1.14,2,0,1
81,18,2,13,1,1083.02,5,3.45,0.4,5,1,1
5,23,2,23,2,1142.65,5,3.65,1.99,4,0,1
82,23,2,56,3,1374.32,5,3.37,1.11,4,0,1
23,18,1,95,3,1025.01,6,3.79,1.53,11,0,1
141,28,1,3,3,1079.45,5,3.02,0.46,4,0,1
150,24,2,32,1,1274.79,5,3.53,2.42,6,0,1
104,20,2,81,3,1064.97,5,4.4,0.35,7,0,1
141,28,1,33,2,1318.94,4,3.34,1.0,1,0,1
133,28,1,87,3,1190.72,4,3.46,1.93,4,0,1
99,25,1,78,1,1022.7,5,3.26,1.01,6,0,1
34,22,2,66,2,1236.9,4,3.57,2.13,3,0,1
17,29,1,44,2,1482.01,1,3.19,2.41,6,0,1
144,19,2,32,1,1274.79,5,3.53,2.42,9,0,1
143,23,1,54,2,1433.47,5,3.52,2.52,8,0,1
92,20,1,59,2,1322.07,5,3.85,0.51,6,1,1
40,23,2,16,1,1356.01,1,3.85,0.64,4,0,1
4,23,2,89,1,1173.26,4,3.39,2.17,4,0,1
6,27,1,27,2,1302.04,1,3.15,1.95,6,0,1
127,21,2,43,1,1103.65,4,4.0,1.33,7,1,1
52,28,1,28,1,1268.5,4,3.4,2.59,3,0,1
88,27,1,90,3,1086.06,1,3.46,1.37,7,1,1
47,19,1,74,1,1328.32,5,3.45,2.41,5,0,1
68,24,2,97,3,1126.68,1,3.33,1.07,5,0,1
80,22,2,55,1,1144.99,1,3.55,2.64,7,0,1
38,19,2,39,3,1482.01,1,3.49,0.61,2,0,1
48,29,1,60,3,1429.48,1,3.54,2.69,4,1,1
48,29,1,24,3,1258.72,5,3.65,1.55,1,0,1
32,18,2,55,1,1144.99,1,3.55,2.64,6,0,1
39,18,2,78,1,1022.7,5,3.26,1.01,8,0,1
49,18,2,89,1,1173.26,4,3.39,2.17,9,0,1
14,29,1,47,1,1320.1,4,3.93,0.71,4,1,1
106,20,2,60,3,1429.48,1,3.54,2.69,4,0,1
71,29,1,44,2,1482.01,1,3.19,2.41,4,1,1
124,27,1,25,3,1474.05,5,3.94,1.22,4,0,1
121,21,1,4,3,1487.42,6,3.45,1.63,7,0,1
8,22,2,63,3,1438.82,4,3.47,1.69,5,0,1
150,24,2,77,2,1405.44,4,3.59,2.62,4,0,1
70,21,1,43,1,1103.65,4,4.0,1.33,4,0,1
42,23,1,87,3,1190.72,4,3.46,1.93,10,0,1
46,19,2,5,2,1281.0,1,3.2,1.27,3,0,1
59,18,2,89,1,1173.26,4,3.39,2.17,8,0,1
82,23,2,26,2,1300.33,5,,0.12,5,0,1
56,21,2,47,1,1320.1,4,3.93,0.71,4,1,1
33,20,2,95,3,1025.01,6,3.79,1.53,6,1,1
114,21,2,24,3,1258.72,5,3.65,1.55,10,1,1
107,24,2,98,3,1333.23,5,3.45,1.17,8,1,1
10,27,1,70,1,1318.27,5,3.59,2.04,3,0,1
38,19,2,63,3,1438.82,4,3.47,1.69,6,1,1
143,23,1,32,1,1274.79,5,3.53,2.42,3,0,1
27,21,2,33,2,1318.94,4,3.34,1.0,4,0,1
54,19,2,83,1,1012.6,5,3.57,0.3,3,0,1
106,20,2,3,3,1079.45,5,3.02,0.46,4,0,1
12,19,2,82,3,1489.26,1,3.72,1.32,6,0,1
91,18,1,41,2,1490.05,1,3.36,1.39,4,0,1
4,23,2,15,3,1055.37,5,3.41,1.16,5,0,1
79,20,2,52,1,1355.06,6,3.37,2.22,5,0,1
141,28,1,79,3,1000.74,1,3.21,0.49,6,0,1
70,21,1,77,2,1405.44,4,3.59,2.62,2,0,1
95,20,2,79,3,1000.74,1,3.21,0.49,8,0,1
82,23,2,94,2,1457.27,4,4.05,0.19,6,0,1
137,27,1,23,2,1142.65,5,3.65,1.99,4,1,1
57,29,1,39,3,1482.01,1,3.49,0.61,7,0,1
66,25,1,12,3,1143.57,5,3.31,1.42,4,0,1
1,28,1,84,1,1312.51,4,3.61,1.32,9,0,1
32,18,2,63,3,1438.82,4,3.47,1.69,1,1,1
23,18,1,94,2,1457.27,4,4.05,0.19,7,0,1
22,22,2,48,3,1346.27,4,3.64,0.51,3,0,1
96,27,1,95,3,1025.01,6,3.79,1.53,7,0,1
118,29,1,15,3,1055.37,5,3.41,1.16,6,0,1
53,20,1,92,1,1469.53,1,4.22,0.21,6,1,1
24,22,1,68,2,1404.93,6,3.16,0.84,9,0,1
127,21,2,70,1,1318.27,5,3.59,2.04,5,0,1
125,29,1,33,2,1318.94,4,3.34,1.0,7,0,1
97,27,1,70,1,1318.27,5,3.59,2.04,7,1,1
12,19,2,93,1,1271.0,1,3.36,2.5,7,1,1
11,24,2,84,1,1312.51,4,3.61,1.32,4,0,1
26,20,2,67,1,1362.81,4,3.31,2.18,2,1,1
72,23,2,96,3,1475.75,1,3.07,0.95,7,0,1
111,27,1,71,2,1080.84,5,3.41,2.7,8,0,1
41,18,2,52,1,1355.06,6,3.37,2.22,4,0,1
112,23,2,88,2,1216.01,1,3.49,1.17,1,1,1
97,27,1,93,1,1271.0,1,3.36,2.5,5,0,1
103,28,2,78,1,1022.7,5,3.26,1.01,6,1,1
19,28,1,82,3,1489.26,1,3.72,1.32,4,1,1
70,21,1,3,3,1079.45,5,3.02,0.46,5,0,1
100,19,1,40,3,1417.74,5,3.42,1.22,7,0,1
68,24,2,58,1,1021.15,4,3.83,0.19,4,0,1
120,22,1,84,1,1312.51,4,3.61,1.32,4,0,1
72,23,2,68,2,1404.93,6,3.16,0.84,3,0,1
124,27,1,82,3,1489.26,1,3.72,1.32,5,1,1
45,24,2,11,3,1454.61,5,3.34,2.46,6,0,1
134,20,2,80,1,1271.24,1,3.96,0.07,2,0,1
85,26,2,31,1,1029.76,5,3.23,0.84,5,0,1
88,27,1,12,3,1143.57,5,3.31,1.42,4,0,1
25,26,1,4,3,1487.42,6,3.45,1.63,5,0,1
102,18,1,37,2,1071.3,5,3.35,1.17,7,1,1
65,27,1,26,2,1300.33,5,,0.12,3,0,1
47,19,1,47,1,1320.1,4,3.93,0.71,10,1,1
127,21,2,80,1,1271.24,1,3.96,0.07,6,1,1
113,21,1,79,3,1000.74,1,3.21,0.49,6,0,1
31,28,0,3,3,1079.45,5,3.02,0.46,3,0,1
144,19,2,53,1,1160.75,4,3.34,1.18,3,0,1
69,25,1,56,3,1374.32,5,3.37,1.11,10,0,1
37,18,1,76,1,1444.44,4,3.5,0.66,2,0,1
4,23,2,76,1,1444.44,4,3.5,0.66,2,0,1
61,29,0,95,3,1025.01,6,3.79,1.53,7,1,1
112,23,2,47,1,1320.1,4,3.93,0.71,3,0,1
142,22,0,43,1,1103.65,4,4.0,1.33,3,0,1
89,27,0,45,3,1340.38,1,2.63,0.16,5,0,1
135,22,2,71,2,1080.84,5,3.41,2.7,6,0,1
100,19,1,99,1,1072.19,1,3.62,1.81,10,0,1
98,26,0,49,2,1495.27,5,3.41,1.71,3,1,1
78,29,2,65,1,1274.19,5,3.48,2.1,5,0,1
121,21,1,63,3,1438.82,4,3.47,1.69,5,1,1
10,27,1,91,1,1007.56,6,4.02,0.44,5,1,1
96,27,1,19,3,1332.49,4,3.42,2.15,4,0,1
111,27,1,80,1,1271.24,1,3.96,0.07,7,0,1
70,21,1,84,1,1312.51,4,3.61,1.32,7,0,1
89,27,0,51,3,1033.0,6,3.48,1.75,3,1,1
114,21,2,37,2,1071.3,5,3.35,1.17,5,0,1
35,28,1,25,3,1474.05,5,3.94,1.22,7,0,1
150,24,2,64,2,1008.78,5,3.62,1.35,5,0,1
65,27,1,37,2,1071.3,5,3.35,1.17,6,0,1
135,22,2,16,1,1356.01,1,3.85,0.64,4,0,1
